55493,54755,11228707374257500,33110334873199400
55665,54926,11290027751214400,33414735794067300
55665,54926,11290027751214400,33721048831939600
55832,55094,11290027751214400,34025638103485100
55832,55094,1265411533821860,343385648727417
56088,55348,14576815170209600,3463883399963370
56255,55516,17011322396860900,3494326591491690
56425,55691,17011322396860900,35259275436401300
56425,55691,1772003398008310,355666446685791
56684,55950,17444305483141900,35878002643585200
56841,56103,17444305483141900,36174538135528500
56841,56103,18479250781960100,36482527256011900
56841,56103,18479250781960100,36793620586395200
57012,56272,19248570683097200,37095184326171800
57267,56524,2007297401205640,37404356002807600
57439,56700,2007297401205640,3770385265350340
57439,56700,19703132460527500,3800097942352290
57608,56865,19703132460527500,3832120656967160
57608,56865,21358925095630900,3862011194229120
57861,57122,2330707605481750,3892240524291990
57861,57122,2330707605481750,3924290895462030
58033,57291,23581915747495200,39557361602783200
58201,57465,23581915747495200,39863390922546300
58201,57465,23756336259406000,4017371892929070
58451,57719,2303303760538330,4047736406326290
58451,57719,2303303760538330,407923436164856
58618,57883,2303303760538330,4110459327697750
58618,57883,2303303760538330,4141646146774290
58788,58054,24658271179439900,417310094833374
59035,58305,2655620887219070,42039124965667700
59035,58305,2655620887219070,4235503435134880
59208,58477,25654812823255000,426663064956665
59377,58639,25654812823255000,4297964334487910
59377,58639,2665879637855950,4328138828277580
59633,58894,28459651914558900,4359380722045890
59801,59062,2945172830747180,43907248973846400
59965,59227,2945172830747180,4422044992446890
59965,59227,3158535278742110,4453803300857540
60216,59486,3158535278742110,4484410524368280
60216,59486,3198828733359160,4515287637710570
60378,59643,3198828733359160,45459699630737300
60378,59643,33006170484152200,4577721357345580
60621,59887,34878974050644100,4607926607131950
60621,59887,35255324578110700,4639007806777950
60793,60055,35255324578110700,4669987201690670
60954,60215,36360855218077700,4700870037078850
60954,60215,36360855218077700,4731704950332640
60954,60215,36360855218077700,4761777400970450
61205,60464,37528792798956500,47925920486450100
61376,60636,3974775058643830,4823874235153190
61546,60814,410129562691145,4854340553283690
61546,60814,410129562691145,488480019569397
61546,60814,4068518559331310,4916380167007440
61969,61232,4160361425286600,494624662399292
62140,61399,4160361425286600,4977266550064080
62140,61399,4160361425286600,500830078125
