{'left': 111549, 'right': 111521}, 0.0
{'left': 111549, 'right': 111521}, 0.015958309173583984
{'left': 111549, 'right': 111521}, 0.03188323974609375
{'left': 111549, 'right': 111521}, 0.04684329032897949
{'left': 111549, 'right': 111521}, 0.061803340911865234
{'left': 111549, 'right': 111521}, 0.07676172256469727
{'left': 111549, 'right': 111521}, 0.0917210578918457
{'left': 111549, 'right': 111521}, 0.10768008232116699
{'left': 111549, 'right': 111521}, 0.12266707420349121
{'left': 111549, 'right': 111521}, 0.13762688636779785
{'left': 111549, 'right': 111521}, 0.1525881290435791
{'left': 111552, 'right': 111524}, 0.16754722595214844
{'left': 111552, 'right': 111524}, 0.18347549438476562
{'left': 111552, 'right': 111524}, 0.1994612216949463
{'left': 111605, 'right': 111581}, 0.2153923511505127
{'left': 111605, 'right': 111581}, 0.23035216331481934
{'left': 111605, 'right': 111581}, 0.24531078338623047
{'left': 111755, 'right': 111731}, 0.2602717876434326
{'left': 111755, 'right': 111731}, 0.27523040771484375
{'left': 111882, 'right': 111864}, 0.29118919372558594
{'left': 111882, 'right': 111864}, 0.3071465492248535
{'left': 111882, 'right': 111864}, 0.3231039047241211
{'left': 111882, 'right': 111864}, 0.338062047958374
{'left': 111882, 'right': 111864}, 0.35305023193359375
{'left': 112125, 'right': 112101}, 0.36801671981811523
{'left': 112125, 'right': 112101}, 0.38297557830810547
{'left': 112125, 'right': 112101}, 0.39890098571777344
{'left': 112301, 'right': 112275}, 0.4148564338684082
{'left': 112301, 'right': 112275}, 0.430814266204834
{'left': 112481, 'right': 112449}, 0.44577598571777344
{'left': 112481, 'right': 112449}, 0.46073389053344727
{'left': 112481, 'right': 112449}, 0.475693941116333
{'left': 112481, 'right': 112449}, 0.49065566062927246
{'left': 112481, 'right': 112449}, 0.5066127777099609
{'left': 112742, 'right': 112703}, 0.5225703716278076
{'left': 112742, 'right': 112703}, 0.5385546684265137
{'left': 112742, 'right': 112703}, 0.5544853210449219
{'left': 112905, 'right': 112872}, 0.5704405307769775
{'left': 113071, 'right': 113032}, 0.5864269733428955
{'left': 113071, 'right': 113032}, 0.6023573875427246
{'left': 113071, 'right': 113032}, 0.6183459758758545
{'left': 113071, 'right': 113032}, 0.6343033313751221
{'left': 113318, 'right': 113280}, 0.6502270698547363
{'left': 113318, 'right': 113280}, 0.6661841869354248
{'left': 113318, 'right': 113280}, 0.6821432113647461
{'left': 113318, 'right': 113280}, 0.6971023082733154
{'left': 113481, 'right': 113443}, 0.7120633125305176
{'left': 113481, 'right': 113443}, 0.7270512580871582
{'left': 113481, 'right': 113443}, 0.7420105934143066
{'left': 113481, 'right': 113443}, 0.7579681873321533
{'left': 113722, 'right': 113688}, 0.7739284038543701
{'left': 113722, 'right': 113688}, 0.7888579368591309
{'left': 113892, 'right': 113860}, 0.8038160800933838
{'left': 113892, 'right': 113860}, 0.8188047409057617
{'left': 113892, 'right': 113860}, 0.8337359428405762
{'left': 113892, 'right': 113860}, 0.8496952056884766
{'left': 114063, 'right': 114021}, 0.8656525611877441
{'left': 114063, 'right': 114021}, 0.8816080093383789
{'left': 114308, 'right': 114267}, 0.8975670337677002
{'left': 114308, 'right': 114267}, 0.9125268459320068
{'left': 114308, 'right': 114267}, 0.9274871349334717
{'left': 114462, 'right': 114428}, 0.9434459209442139
{'left': 114462, 'right': 114428}, 0.9584043025970459
{'left': 114462, 'right': 114428}, 0.9733643531799316
{'left': 114462, 'right': 114428}, 0.9883224964141846
{'left': 114712, 'right': 114676}, 1.003284215927124
{'left': 114712, 'right': 114676}, 1.0192415714263916
{'left': 114873, 'right': 114841}, 1.0351989269256592
{'left': 114873, 'right': 114841}, 1.0511562824249268
{'left': 114873, 'right': 114841}, 1.0671117305755615
{'left': 114873, 'right': 114841}, 1.083069086074829
{'left': 114873, 'right': 114841}, 1.0990264415740967
{'left': 114873, 'right': 114841}, 1.1149840354919434
{'left': 114873, 'right': 114841}, 1.1309423446655273
{'left': 114873, 'right': 114841}, 1.146899938583374
{'left': 115290, 'right': 115256}, 1.1628553867340088
{'left': 115290, 'right': 115256}, 1.1788477897644043
{'left': 115456, 'right': 115423}, 1.193774700164795
{'left': 115456, 'right': 115423}, 1.20876145362854
{'left': 115456, 'right': 115423}, 1.2236928939819336
{'left': 115456, 'right': 115423}, 1.2386810779571533
{'left': 115626, 'right': 115593}, 1.2546439170837402
{'left': 115626, 'right': 115593}, 1.2695717811584473
{'left': 115626, 'right': 115593}, 1.2845299243927002
{'left': 115626, 'right': 115593}, 1.2994918823242188
{'left': 115874, 'right': 115844}, 1.3144516944885254
{'left': 115874, 'right': 115844}, 1.3304073810577393
{'left': 116035, 'right': 116003}, 1.346395492553711
{'left': 116035, 'right': 116003}, 1.3623239994049072
{'left': 116035, 'right': 116003}, 1.378279209136963
{'left': 116035, 'right': 116003}, 1.3932392597198486
{'left': 116035, 'right': 116003}, 1.408200979232788
{'left': 116035, 'right': 116003}, 1.4241900444030762
{'left': 116279, 'right': 116251}, 1.4401473999023438
{'left': 116279, 'right': 116251}, 1.456071138381958
{'left': 116450, 'right': 116423}, 1.4720313549041748
{'left': 116627, 'right': 116591}, 1.4880144596099854
{'left': 116627, 'right': 116591}, 1.5029749870300293
{'left': 116627, 'right': 116591}, 1.5179057121276855
{'left': 116627, 'right': 116591}, 1.532867431640625
{'left': 116627, 'right': 116591}, 1.5478274822235107
{'left': 116627, 'right': 116591}, 1.5627875328063965
{'left': 116875, 'right': 116837}, 1.5777759552001953
{'left': 116875, 'right': 116837}, 1.5937047004699707
{'left': 117040, 'right': 117006}, 1.6096620559692383
{'left': 117040, 'right': 117006}, 1.6256177425384521
{'left': 117207, 'right': 117169}, 1.641575574874878
{'left': 117207, 'right': 117169}, 1.6575322151184082
{'left': 117207, 'right': 117169}, 1.6734898090362549
{'left': 117207, 'right': 117169}, 1.6884496212005615
{'left': 117207, 'right': 117169}, 1.703411340713501
{'left': 117207, 'right': 117169}, 1.718369483947754
{'left': 117452, 'right': 117418}, 1.7333314418792725
{'left': 117452, 'right': 117418}, 1.748319387435913
{'left': 117628, 'right': 117587}, 1.7632777690887451
{'left': 117628, 'right': 117587}, 1.7792387008666992
{'left': 117869, 'right': 117830}, 1.794196367263794
{'left': 117869, 'right': 117830}, 1.809126615524292
{'left': 117869, 'right': 117830}, 1.8250856399536133
{'left': 117869, 'right': 117830}, 1.8410429954528809
{'left': 118026, 'right': 117989}, 1.8570005893707275
{'left': 118026, 'right': 117989}, 1.8729560375213623
{'left': 118026, 'right': 117989}, 1.8889150619506836
{'left': 118198, 'right': 118160}, 1.9048724174499512
